zone,hhsex,AREAH,PRODQ,OWNTYPE1,EXT1,IRRG,FERT,D21B,woreda_id,id
1,Male,.058599,.368585,Owner,No,No,No,0,4,2184
9,Male,.006876,0,Owner,No,No,Yes,0,143,2185
1,Male,.036827,0,Owner,No,No,No,0,4,2186
9,Male,.001025,.00513,Owner,No,No,Yes,0,143,2187
11,Male,.296714,3.7386,Owner,Yes,No,Yes,50,170,2188
3,Female,.002116,.209821,Owner,No,No,No,0,37,2189
10,Male,.367914,2.50181,Owner,No,No,No,0,155,2190
11,Male,.294551,7.06923,Owner,Yes,No,No,0,170,2191
5,Male,.002999,.337993,Owner,No,No,Yes,0,73,2192
7,Male,.64613,18.41471,Owner,No,No,Yes,50,108,2193
7,Male,.063992,0,Owner,No,No,No,0,108,2194
6,Male,.027231,1.06744,Owner,No,No,No,0,92,2195
1,Male,.047036,.27281,Rent,No,No,Yes,18,4,2196
19,Male,.364185,4.66156,Owner,No,No,No,0,238,2197
19,Male,.046832,0,Owner,No,No,Yes,25,238,2198
6,Female,.056079,1.26178,Rent,No,No,Yes,3,92,2199
18,Female,.345966,10.30979,Rent,No,No,No,0,229,2200
10,Male,.012564,0,Owner,No,No,No,0,155,2201
6,Male,.003435,.407016,Owner,No,No,Yes,0,92,2202
2,Male,.242326,0,Rent,No,No,No,0,21,2203
3,Male,.257783,3.63474,Owner,No,No,No,0,37,2204
1,Female,.007841,0,Owner,No,No,No,0,4,2205
9,Female,.022802,.07753,Owner,No,No,Yes,0,143,2206
6,Male,.258823,0,Owner,No,No,No,0,92,2207
13,Female,.020745,.43772,Owner,No,No,No,0,196,2208
2,Male,.107445,1.12818,Owner,No,No,Yes,0,21,2209
18,Female,.150964,3.63824,Owner,No,No,No,0,229,2210
7,Male,.006164,.2287,Owner,No,No,No,0,108,2211
4,Female,.015544,0,Owner,No,No,Yes,0,57,2212
19,Male,.001273,0,Owner,No,No,No,0,238,2213
9,Male,.010787,.056416,Owner,No,No,Yes,0,143,2214
5,Male,.125859,.42792,Rent,No,No,No,0,73,2215
5,Male,.288275,6.88977,Owner,No,No,No,0,73,2216
3,Male,.005642,0,Owner,No,No,Yes,0,37,2217
9,Female,.002447,.061172,Owner,No,Yes,Yes,0,143,2218
19,Male,.020097,0,Owner,No,No,Yes,16.67,238,2219
13,Male,.015803,0,Rent,No,No,No,0,196,2220
18,Male,.001112,.083,Owner,No,No,No,0,229,2221
8,Female,.023693,0,Owner,No,No,Yes,10,119,2222
6,Male,.09821,2.23919,Owner,No,No,No,0,92,2223
11,Male,.007127,.10477,Owner,No,No,No,0,170,2224
4,Male,.003087,.273526,Owner,No,No,Yes,0,57,2225
7,Female,.205074,5.241693000000001,Owner,No,No,Yes,15,108,2226
13,Male,.026172,0,Owner,No,No,No,0,196,2227
4,Male,.002891,.256106,Owner,No,No,No,0,57,2228
19,Male,.069613,0,Owner,No,No,Yes,18.24,238,2229
6,Male,.018413,2.064602,Owner,No,No,Yes,0,92,2230
7,Male,.135828,2.15966,Owner,No,No,Yes,2,108,2231
4,Male,.004872,.037955,Owner,No,No,Yes,12.5,57,2232
19,Male,.040054,.9652900000000001,Owner,No,No,No,0,238,2233
3,Female,.002925,.146255,Owner,No,No,No,0,37,2234
1,Male,.00169,.03431,Owner,No,No,Yes,0,4,2235
5,Male,.000841,.057721,Owner,No,No,Yes,0,73,2236
8,Male,.046496,0,Owner,No,No,No,0,119,2237
2,Female,.000551,.00325,Owner,No,No,Yes,0,21,2238
19,Male,.00051,.067973,Owner,Yes,No,Yes,13.68,238,2239
18,Male,.286764,0,Rent,No,No,No,0,229,2240
7,Male,.082356,.37884,Owner,No,No,No,0,108,2241
9,Female,.060206,.2047,Owner,No,Yes,Yes,0,143,2242
8,Male,.19242,2.53995,Owner,No,No,No,0,119,2243
10,Male,.708863,7.230398,Owner,No,No,No,0,155,2244
18,Male,.096506,.62729,Owner,No,No,No,0,229,2245
6,Male,.045959,0,Owner,No,No,No,0,92,2246
18,Male,.433812,12.9276,Owner,No,No,No,0,229,2247
4,Male,.087771,2.244301,Owner,No,No,Yes,0,57,2248
8,Male,.199417,2.19358,Owner,No,No,Yes,30,119,2249
7,Male,.073209,1.17866,Owner,Yes,No,Yes,15,108,2250
5,Male,.228973,1.85468,Owner,No,No,No,0,73,2251
2,Female,.196771,0,Rent,No,No,No,0,21,2252
7,Female,.075453,1.45625,Owner,No,No,Yes,50,108,2253
18,Male,.080968,1.45742,Owner,No,No,No,0,229,2254
1,Male,.151817,2.44425,Owner,No,No,No,0,4,2255
6,Male,.000799,0,Owner,No,No,Yes,0,92,2256
6,Male,.008678,.166699,Owner,No,No,Yes,5,92,2257
1,Male,.027442,0,Owner,No,No,No,0,4,2258
8,Male,.042066,0,Owner,No,No,Yes,20,119,2259
5,Male,.280849,7.77952,Rent,No,No,No,0,73,2260
14,Male,.5429040000000001,8.197849999999999,Owner,No,No,No,0,208,2261
17,Male,.068203,1.7782484,Owner,No,No,No,0,218,2262
3,Male,.062338,.99741,Owner,No,No,No,0,37,2263
9,Female,.003953,0,Owner,No,Yes,Yes,0,143,2264
11,Female,.006925,.546175,Rent,Yes,No,Yes,9.6,170,2265
5,Female,.006477,.729938,Owner,No,No,Yes,0,73,2266
13,Male,.092352,1.69928,Owner,No,No,No,0,196,2267
19,Male,.053293,1.02323,Owner,No,No,Yes,25,238,2268
8,Male,.164318,0,Owner,No,No,No,0,119,2269
1,Male,.004225,.359958,Owner,No,No,No,0,4,2270
17,Female,.005009,.6993779999999999,Owner,No,No,Yes,0,218,2271
3,Male,.288315,1.32625,Owner,No,No,No,0,37,2272
17,Female,.003037,.087648,Owner,No,No,No,0,218,2273
4,Male,.149789,0,Owner,No,No,No,0,57,2274
7,Male,.034795,.72026,Owner,No,No,No,0,108,2275
6,Male,.009863,0,Owner,No,No,Yes,0,92,2276
8,Male,.045023,0,Rent,No,No,Yes,30,119,2277
11,Female,.073616,0,Rent,No,No,No,0,170,2278
7,Male,.425892,6.77167,Owner,Yes,No,Yes,60,108,2279
7,Male,.056834,2.10853,Owner,No,No,Yes,0,108,2280
6,Male,.097848,0,Owner,No,No,No,0,92,2281
11,Male,.011626,0,Owner,No,No,No,0,170,2282
8,Male,.368204,0,Owner,No,No,Yes,25,119,2283
9,Female,.014705,.076906,Owner,No,Yes,Yes,0,143,2284
6,Male,.038932,.29588,Owner,No,No,Yes,0,92,2285
3,Male,.000724,.06207,Owner,No,No,No,0,37,2286
3,Male,.728459,9.542809999999999,Owner,No,No,No,0,37,2287
5,Male,.092378,0,Rent,No,No,No,0,73,2288
4,Male,.001872,0,Owner,No,No,No,0,57,2289
7,Male,.151065,0,Owner,No,No,No,0,108,2290
3,Male,.047674,.307022,Owner,No,No,No,0,37,2291
4,Female,.035751,1.27275,Owner,No,No,Yes,0,57,2292
6,Male,.131344,0,Rent,No,No,No,0,92,2293
13,Male,.049236,.83209,Owner,No,No,No,0,196,2294
18,Male,.084409,2.49005,Owner,No,No,No,0,229,2295
1,Male,.001831,0,Owner,No,No,No,0,4,2296
18,Male,.020724,1.76566,Owner,No,No,No,0,229,2297
9,Male,.030569,1.733867,Owner,No,Yes,Yes,0,143,2298
9,Male,.003452,0,Owner,No,No,Yes,0,143,2299
3,Male,.008948,.4474069999999999,Owner,No,No,No,0,37,2300
13,Male,.00763,.1053,Owner,No,No,Yes,10.27,196,2301
9,Male,.171533,1.98979,Owner,No,No,No,0,143,2302
3,Male,.070805,1.13287,Owner,No,No,No,0,37,2303
3,Male,.003667,.363737,Owner,No,No,Yes,0,37,2304
18,Female,.0354,1.04431,Owner,No,No,Yes,0,229,2305
4,Male,.118983,50.474947,Owner,No,No,No,0,57,2306
2,Male,.001144,.152477,Rent,No,No,No,0,21,2307
1,Male,.026476,.166536,Rent,No,No,No,0,4,2308
1,Male,.043517,.88339,Owner,No,No,No,0,4,2309
7,Male,.002317,0,Owner,No,No,No,0,108,2310
14,Male,.01031,0,Owner,No,No,No,0,208,2311
8,Male,.162277,0,Owner,No,No,No,0,119,2312
18,Male,.000702,.052353,Owner,No,No,No,0,229,2313
19,Male,.028411,0,Owner,No,No,No,0,238,2314
5,Male,.25887,.8801600000000001,Owner,No,No,No,0,73,2315
11,Male,.001238,.097627,Owner,No,No,No,0,170,2316
7,Male,.110855,2.17275,Owner,No,No,No,0,108,2317
18,Male,.26284,7.83262,Owner,No,No,No,0,229,2318
3,Male,.345304,1.5884,Owner,No,No,No,0,37,2319
2,Male,.207691,4.98459,Rent,No,No,No,0,21,2320
7,Male,.130729,1.75177,Owner,No,No,No,0,108,2321
17,Male,.060035,0,Owner,No,No,Yes,10,218,2322
3,Male,.028066,.26944,Owner,No,No,Yes,0,37,2323
7,Male,.141316,2.76979,Owner,No,No,Yes,75,108,2324
18,Male,.006197,0,Owner,No,No,No,0,229,2325
8,Male,.151851,3.2496,Rent,No,No,Yes,10,119,2326
17,Male,.076327,1.9900771,Owner,No,No,Yes,0,218,2327
11,Male,.25566,1.352442,Rent,No,No,No,0,170,2328
5,Male,.246203,6.81982,Owner,No,No,No,0,73,2329
7,Male,.034411,0,Owner,No,No,No,0,108,2330
3,Male,.007616,.07312,Owner,No,No,No,0,37,2331
6,Male,.010449,1.028044,Owner,No,No,Yes,0,92,2332
1,Male,.013519,0,Owner,No,No,Yes,0,4,2333
10,Male,.353023,2.40056,Owner,No,No,No,0,155,2334
3,Male,.013463,.141096,Rent,No,No,No,0,37,2335
3,Male,.02544,.37397,Owner,No,No,No,0,37,2336
5,Female,.213143,.61812,Owner,No,No,Yes,25,73,2337
8,Male,.029894,2.937367,Owner,No,No,No,0,119,2338
9,Male,.081434,.9446300000000001,Owner,No,No,No,0,143,2339
7,Male,.004795,.1779,Owner,No,No,No,0,108,2340
17,Male,.018544,1.380222,Owner,No,No,Yes,0,218,2341
17,Male,.096007,0,Owner,No,No,Yes,0,218,2342
2,Female,.04539,.6853900000000001,Owner,No,No,Yes,0,21,2343
18,Male,.011271,.02818,Owner,No,No,No,0,229,2344
14,Male,.279652,4.22275,Owner,No,No,Yes,0,208,2345
19,Male,.002911,0,Owner,No,No,Yes,0,238,2346
9,Male,.001803,.00943,Owner,No,Yes,Yes,0,143,2347
5,Male,.040296,2.906537,Owner,No,No,Yes,0,73,2348
1,Male,.027039,.170076,Owner,No,No,No,0,4,2349
1,Male,.105411,.663035,Owner,No,No,No,0,4,2350
6,Female,.031343,0,Owner,No,No,No,0,92,2351
7,Male,.256766,6.6759,Owner,No,No,No,0,108,2352
9,Male,.122754,0,Owner,No,No,Yes,0,143,2353
9,Male,.474405,1.61298,Owner,No,No,No,0,143,2354
4,Male,.044461,0,Rent,No,No,No,0,57,2355
1,Male,.011125,.0445,Owner,No,No,Yes,0,4,2356
3,Male,.022567,.19633,Owner,No,No,No,0,37,2357
18,Male,.362948,10.81584,Owner,No,No,No,0,229,2358
18,Male,.368821,7.523950000000001,Owner,No,No,Yes,0,229,2359
3,Male,.34897,8.47997,Owner,No,No,No,0,37,2360
8,Male,.20904,0,Rent,No,No,Yes,15,119,2361
7,Male,.244533,6.35785,Owner,Yes,No,Yes,15,108,2362
13,Female,.002715,.186316,Owner,No,No,No,0,196,2363
8,Male,.064636,1.00186,Owner,No,No,Yes,0,119,2364
7,Male,.051616,1.12523,Owner,No,No,No,0,108,2365
9,Male,.007103,0,Owner,No,No,Yes,0,143,2366
13,Male,.000586,.058867,Owner,No,No,Yes,0,196,2367
13,Male,.09769,1.47512,Owner,No,No,Yes,22.44,196,2368
19,Male,.215962,1.81408,Owner,No,No,No,0,238,2369
13,Female,.002396,.270059,Owner,No,No,Yes,0,196,2370
7,Male,.051898,0,Owner,No,No,No,0,108,2371
17,Male,.047858,1.47881,Owner,No,No,Yes,10,218,2372
13,Female,.093873,.7144655,Owner,No,No,Yes,0,196,2373
3,Male,.644166,2.96316,Owner,Yes,No,Yes,12.5,37,2374
6,Male,.068818,0,Owner,No,No,No,0,92,2375
2,Male,.105794,0,Owner,No,No,No,0,21,2376
19,Male,.181562,2.32399,Owner,No,No,No,0,238,2377
5,Male,.233834,6.477200000000001,Rent,No,No,No,0,73,2378
2,Female,.002951,.273339,Owner,No,No,Yes,0,21,2379
6,Male,.017709,.26386,Rent,No,No,No,0,92,2380
18,Male,.138223,2.81974,Rent,No,No,No,0,229,2381
3,Male,.130177,1.08047,Owner,No,No,No,0,37,2382
7,Male,.322035,8.3729,Owner,No,No,Yes,10,108,2383
5,Male,.007435,.492027,Owner,No,No,No,0,73,2384
7,Male,.338603,3.55533,Rent,No,No,Yes,70,108,2385
17,Male,.003823,0,Owner,No,No,Yes,.5,218,2386
18,Male,.160679,4.86856,Owner,No,No,Yes,0,229,2387
8,Male,.02781,0,Owner,No,No,No,0,119,2388
9,Male,.002889,.218729,Owner,No,Yes,No,0,143,2389
1,Male,.00845,.7199030000000001,Owner,No,No,Yes,0,4,2390
5,Male,.004146,0,Owner,No,No,No,0,73,2391
6,Male,.038092,1.08181,Owner,No,No,No,0,92,2392
13,Male,.061712,.4696908,Owner,No,No,No,0,196,2393
18,Male,.004022,.041911,Owner,No,No,No,0,229,2394
5,Female,.01108,.093129,Owner,No,No,Yes,0,73,2395
6,Male,.050048,0,Owner,No,No,No,0,92,2396
2,Female,.235955,2.47752,Owner,No,No,Yes,0,21,2397
5,Male,.087077,2.49039,Owner,Yes,No,Yes,100,73,2398
2,Female,.002676,.051944,Rent,No,No,Yes,0,21,2399
11,Male,.06224,0,Owner,No,No,No,0,170,2400
1,Male,.063641,0,Owner,No,No,No,0,4,2401
11,Male,.415145,0,Owner,No,No,No,0,170,2402
13,Male,1.618555,0,Owner,No,No,No,0,196,2403
19,Male,.083397,1.60121,Owner,No,No,Yes,.001,238,2404
13,Male,.265619,4.27646,Owner,No,No,No,0,196,2405
18,Female,.003098,.263957,Owner,No,No,No,0,229,2406
8,Male,.114765,1.81329,Owner,No,No,Yes,0,119,2407
1,Male,.009993,.17388,Owner,No,No,No,0,4,2408
13,Male,.30506,0,Rent,No,No,Yes,26,196,2409
13,Female,.000446,.05026,Owner,No,No,Yes,0,196,2410
8,Male,.088483,2.18554,Owner,No,No,Yes,0,119,2411
9,Male,.023896,.08125,Owner,No,No,Yes,0,143,2412
11,Male,.016138,.3537380000000001,Rent,No,No,No,0,170,2413
2,Female,.934243,10.55694,Rent,No,No,No,0,21,2414
5,Male,.002816,.03351,Owner,No,No,No,0,73,2415
7,Female,.318033,6.58328,Owner,No,No,No,0,108,2416
1,Male,.009858,.062005,Owner,No,No,Yes,20,4,2417
3,Male,.014528,0,Owner,No,No,Yes,0,37,2418
17,Male,.012602,.937932,Owner,No,No,Yes,7,218,2419
9,Male,.043287,.50212,Owner,No,No,No,0,143,2420
3,Male,.005331,.073041,Owner,No,No,No,0,37,2421
1,Male,.256022,5.197249999999999,Owner,No,No,Yes,0,4,2422
19,Female,.038609,.44014,Owner,No,No,No,0,238,2423
9,Male,.011407,0,Owner,No,No,Yes,0,143,2424
7,Male,.572315,11.84692,Owner,No,No,Yes,50,108,2425
13,Female,.01948,0,Rent,No,No,No,0,196,2426
19,Female,.271125,5.2056,Owner,No,No,No,0,238,2427
13,Female,.001325,.149314,Owner,No,No,Yes,0,196,2428
2,Male,.073355,1.10767,Owner,No,Yes,No,0,21,2429
9,Male,.025716,.12601,Owner,No,No,Yes,0,143,2430
18,Male,.003242,.0246746,Owner,No,No,No,0,229,2431
1,Female,.005229,0,Owner,No,No,No,0,4,2432
3,Male,.549158,2.52613,Owner,No,No,No,0,37,2433
9,Female,.001685,.12586,Owner,No,No,Yes,0,143,2434
11,Male,.083165,0,Owner,No,No,No,0,170,2435
7,Male,.282436,5.592219999999999,Owner,Yes,No,Yes,75,108,2436
5,Male,.077433,0,Owner,No,No,No,0,73,2437
3,Male,.058677,.399,Rent,No,No,No,0,37,2438
1,Male,.085623,.5385719999999999,Owner,No,No,No,0,4,2439
3,Male,.023555,0,Owner,No,No,No,0,37,2440
7,Male,.31715,1.80776,Owner,No,No,No,0,108,2441
3,Male,.14232,.7685299999999999,Owner,No,No,No,0,37,2442
19,Male,.007668,.148843,Owner,No,No,No,0,238,2443
5,Male,.29547,1.59554,Owner,No,No,Yes,12,73,2444
3,Male,.0923,.49842,Owner,No,No,Yes,0,37,2445
5,Male,.014886,0,Rent,No,No,No,0,73,2446
5,Male,.134485,2.17865,Owner,No,No,No,0,73,2447
9,Male,.096571,45.33635599999999,Owner,No,No,Yes,0,143,2448
7,Male,.906222,18.66817,Owner,Yes,No,Yes,150,108,2449
4,Male,.066598,2.37087,Owner,No,No,No,0,57,2450
19,Male,.162079,0,Owner,No,No,Yes,16.67,238,2451
13,Male,.008753,0,Owner,No,No,Yes,0,196,2452
1,Male,.003661,.311957,Owner,No,No,No,0,4,2453
18,Male,.081398,1.96169,Owner,No,No,Yes,0,229,2454
3,Male,.072424,1.7599,Owner,No,No,No,0,37,2455
3,Female,.196606,2.57554,Owner,No,No,No,0,37,2456
13,Male,.312531,5.75057,Owner,No,No,No,0,196,2457
10,Male,.223564,.98368,Owner,No,No,No,0,155,2458
10,Male,.24158,21.036804,Owner,No,No,No,0,155,2459
2,Male,.663755,15.93011,Rent,No,No,Yes,0,21,2460
8,Male,.046573,0,Owner,No,No,No,0,119,2461
9,Male,.217302,.73883,Owner,No,No,No,0,143,2462
13,Female,.116445,1.10623,Owner,No,No,Yes,0,196,2463
19,Female,.456437,3.42327,Owner,Yes,No,Yes,125,238,2464
18,Male,.042795,.557623,Owner,No,No,No,0,229,2465
7,Male,.444377,12.66475,Owner,No,No,Yes,20,108,2466
17,Male,.172741,7.116930000000001,Owner,No,No,Yes,1,218,2467
13,Male,.011083,.15294,Owner,No,No,No,0,196,2468
18,Male,.312124,9.301300000000001,Owner,No,No,No,0,229,2469
7,Male,.030297,1.12401,Rent,No,No,Yes,75,108,2470
6,Male,.047841,5.364425,Rent,No,No,Yes,0,92,2471
13,Male,.130838,2.23733,Rent,No,No,No,0,196,2472
13,Male,.008599,0,Owner,No,No,Yes,25.14,196,2473
3,Male,.950664,23.10113,Owner,No,No,No,0,37,2474
7,Male,.016763,0,Owner,Yes,No,Yes,70,108,2475
6,Male,.003312,.063622,Owner,No,No,Yes,0,92,2476
11,Female,.031277,0,Owner,Yes,No,Yes,7.68,170,2477
11,Male,.29156,7.813800000000001,Owner,No,No,No,0,170,2478
8,Male,.14609,0,Owner,No,No,No,0,119,2479
19,Male,.029923,.34112,Owner,No,No,No,0,238,2480
3,Male,.11467,1.50217,Owner,No,No,No,0,37,2481
6,Male,.198044,2.43594,Owner,No,No,No,0,92,2482
19,Male,.140329,2.69431,Owner,No,No,Yes,4.17,238,2483
19,Female,.347426,2.91838,Owner,No,No,Yes,4.17,238,2484
2,Female,.055321,1.32769,Owner,No,No,Yes,0,21,2485
7,Male,.884007,22.98418,Owner,No,No,No,0,108,2486
2,Female,.023368,.24536,Owner,No,No,No,0,21,2487
17,Female,.329315,9.286669999999999,Owner,No,No,No,0,218,2488
19,Male,.005092,.098841,Owner,No,No,No,0,238,2489
4,Male,.049112,1.74837,Owner,Yes,No,Yes,50,57,2490
5,Male,.046861,1.34022,Owner,No,No,No,0,73,2491
18,Male,.045468,.59563,Owner,No,No,No,0,229,2492
2,Female,.016161,.38786,Owner,No,No,Yes,0,21,2493
3,Male,.003808,.0320519,Owner,No,No,No,0,37,2494
9,Male,.013784,.861073,Owner,No,Yes,Yes,0,143,2495
17,Male,.162263,6.685219999999999,Owner,No,No,No,0,218,2496
11,Male,.304765,9.47818,Owner,No,No,No,0,170,2497
3,Male,.001917,.0161351,Owner,No,No,Yes,0,37,2498
13,Male,.171139,0,Owner,No,No,Yes,4,196,2499
14,Male,.24425,.90373,Owner,No,No,No,0,208,2500
3,Male,.48589,16.66603,Owner,No,No,No,0,37,2501
2,Male,.004096,.052139,Owner,No,No,No,0,21,2502
3,Male,.4234,5.54653,Rent,No,No,Yes,50.999,37,2503
6,Male,.229127,5.2241,Owner,No,No,No,0,92,2504
3,Male,.020734,.10782,Rent,No,No,No,0,37,2505
7,Male,.010436,0,Rent,No,No,No,0,108,2506
7,Male,.312511,1.78131,Rent,No,No,Yes,70,108,2507
7,Female,.028348,.618,Owner,No,No,No,0,108,2508
14,Male,.022341,0,Owner,No,No,No,0,208,2509
7,Male,.182556,2.93914,Owner,Yes,No,Yes,75,108,2510
13,Male,.00368,0,Owner,No,No,No,0,196,2511
13,Male,.100244,0,Owner,No,No,No,0,196,2512
5,Male,.012172,0,Owner,No,No,No,0,73,2513
2,Male,.00224,.028515,Rent,No,No,Yes,0,21,2514
4,Male,.001794,.151368,Owner,Yes,No,Yes,100,57,2515
19,Male,.000344,.028889,Owner,No,No,No,0,238,2516
17,Male,.012602,.51919,Owner,No,No,No,0,218,2517
3,Male,.089843,.7457,Rent,No,No,No,0,37,2518
9,Male,.089281,1.23208,Owner,No,No,Yes,0,143,2519
3,Male,.046121,.73794,Rent,No,No,No,0,37,2520
1,Male,.095428,8.130466999999999,Owner,No,No,No,0,4,2521
3,Male,.144855,1.39061,Owner,No,No,No,0,37,2522
11,Female,.019309,.31667,Owner,No,No,No,0,170,2523
18,Male,.002606,.19448,Owner,No,No,No,0,229,2524
17,Male,.020247,0,Owner,No,No,Yes,5,218,2525
1,Male,.050557,4.307434,Owner,No,No,No,0,4,2526
19,Male,.002554,.3403970000000001,Owner,No,No,Yes,0,238,2527
13,Male,.299643,4.82425,Rent,No,No,Yes,18.44,196,2528
17,Male,.277659,11.43955,Owner,No,No,Yes,0,218,2529
7,Male,.422194,8.739409999999999,Owner,No,No,Yes,50,108,2530
2,Male,1.188679,13.43207,Rent,No,No,Yes,0,21,2531
10,Male,.766532,2.68286,Owner,No,No,No,0,155,2532
19,Male,.275317,4.65285,Owner,No,No,No,0,238,2533
5,Male,.01482,.1245611,Owner,No,No,Yes,0,73,2534
14,Male,.213328,.78931,Owner,No,No,No,0,208,2535
3,Male,1.111555,14.56137,Owner,No,No,No,0,37,2536
3,Male,.004472,.0376493,Owner,No,No,No,0,37,2537
4,Male,.009816,.2024752,Owner,No,No,No,0,57,2538
2,Female,.156294,1.84427,Owner,No,No,Yes,0,21,2539
7,Male,.046116,1.71092,Owner,No,No,Yes,10,108,2540
13,Male,.040308,.64897,Owner,No,No,No,0,196,2541
7,Male,.125942,3.58936,Owner,No,No,No,0,108,2542
11,Female,.26453,0,Owner,No,No,No,0,170,2543
6,Male,.000142,0,Owner,No,No,Yes,0,92,2544
13,Male,.23478,3.77995,Owner,No,No,Yes,15.11,196,2545
1,Male,.067041,.421687,Owner,No,No,No,0,4,2546
7,Male,.010686,.20303,Owner,No,No,No,0,108,2547
3,Male,.001501,.031935,Owner,No,No,No,0,37,2548
19,Male,.007279,.141286,Owner,No,No,Yes,5.56,238,2549
17,Male,.001337,.038575,Owner,No,No,Yes,7,218,2550
10,Male,.625085,6.375862,Owner,No,No,No,0,155,2551
8,Male,.222111,4.64212,Owner,No,No,No,0,119,2552
19,Male,.030916,0,Owner,No,No,Yes,0,238,2553
6,Male,.008842,0,Owner,No,No,No,0,92,2554
13,Male,.002051,.231093,Owner,No,No,Yes,0,196,2555
3,Male,.027644,.04423,Owner,No,No,No,0,37,2556
1,Male,.081619,1.31407,Owner,No,No,Yes,0,4,2557
3,Male,1.553556,20.35158,Owner,No,No,No,0,37,2558
7,Male,.455257,9.423829999999999,Owner,No,No,No,0,108,2559
9,Male,.091585,1.68516,Owner,No,No,No,0,143,2560
3,Male,.011444,.0963349,Owner,No,No,Yes,0,37,2561
6,Male,.003596,0,Owner,No,No,No,0,92,2562
1,Male,.078458,1.5927,Owner,No,No,No,0,4,2563
4,Male,.052733,.41079,Owner,No,No,No,0,57,2564
10,Male,.045166,.30713,Owner,No,No,No,0,155,2565
9,Male,.065433,.342213,Owner,No,No,No,0,143,2566
19,Male,.001622,.00827,Owner,No,No,Yes,0,238,2567
18,Male,.045007,3.834571,Owner,No,No,No,0,229,2568
18,Male,.145994,.918304,Owner,No,No,No,0,229,2569
3,Male,.001551,.143664,Owner,No,No,No,0,37,2570
1,Male,.032519,0,Owner,No,No,No,0,4,2571
1,Male,.194489,0,Owner,No,No,No,0,4,2572
17,Male,.009345,0,Owner,No,No,No,0,218,2573
3,Male,.053318,.24526,Owner,No,No,No,0,37,2574
19,Male,.365197,6.20835,Owner,No,No,No,0,238,2575
8,Male,.027061,.5737,Owner,No,No,No,0,119,2576
1,Female,.096342,0,Owner,No,No,No,0,4,2577
19,Male,.041757,0,Owner,Yes,No,Yes,300,238,2578
1,Male,.081619,1.31407,Rent,No,No,No,0,4,2579
7,Male,.11056,0,Owner,No,No,No,0,108,2580
1,Male,.018589,.16544,Owner,No,No,No,0,4,2581
1,Male,.024785,.5031399999999999,Owner,No,No,Yes,0,4,2582
14,Male,.45355,3.53769,Owner,No,No,No,0,208,2583
1,Male,.009013,0,Owner,No,No,No,0,4,2584
13,Male,.053569,0,Owner,No,No,Yes,0,196,2585
6,Male,.02038,.30367,Owner,No,No,No,0,92,2586
1,Male,.031968,2.723706,Owner,No,No,Yes,0,4,2587
2,Male,.024733,0,Owner,No,No,Yes,0,21,2588
7,Male,.02168,.554146,Owner,No,No,Yes,0,108,2589
5,Male,.013103,0,Rent,No,No,No,0,73,2590
8,Male,.049164,1.66665,Owner,No,No,No,0,119,2591
17,Male,.042902,0,Owner,No,No,Yes,0,218,2592
13,Male,.005246,.36,Owner,No,No,No,0,196,2593
1,Female,.066717,1.07415,Owner,No,No,No,0,4,2594
1,Female,.015914,0,Owner,No,No,No,0,4,2595
1,Male,.07249,6.176146,Owner,No,No,No,0,4,2596
7,Male,.046395,0,Owner,No,No,Yes,75,108,2597
18,Male,.029586,0,Owner,No,No,No,0,229,2598
13,Male,.374417,5.16695,Owner,No,No,No,0,196,2599
5,Male,.01937,0,Rent,No,No,No,0,73,2600
7,Female,.47879,7.70851,Owner,No,No,Yes,0,108,2601
4,Male,.465614,13.92186,Owner,No,No,Yes,2.73,57,2602
19,Male,.018897,.45542,Owner,No,No,No,0,238,2603
7,Male,.11887,3.09061,Owner,Yes,No,Yes,25,108,2604
14,Male,.004048,0,Owner,No,No,Yes,9999.999,208,2605
1,Male,.103507,1.27314,Owner,No,No,No,0,4,2606
1,Male,.014369,.090381,Owner,No,No,No,0,4,2607
9,Male,.01673,.19407,Owner,No,No,Yes,0,143,2608
1,Male,.101126,2.05286,Owner,No,No,No,0,4,2609
2,Male,.012168,.964156,Owner,No,No,No,0,21,2610
19,Male,.120391,0,Owner,No,No,No,0,238,2611
3,Male,.063756,.43354,Rent,No,No,No,0,37,2612
6,Male,.029088,0,Owner,No,No,No,0,92,2613
3,Male,.08971,0,Owner,No,No,No,0,37,2614
4,Male,.028742,1.67538,Owner,No,No,Yes,0,57,2615
2,Male,.231219,5.54926,Owner,No,No,No,0,21,2616
8,Male,.085391,2.89476,Owner,No,No,No,0,119,2617
17,Male,.021092,1.569908,Owner,No,No,No,0,218,2618
13,Male,.001663,.114144,Owner,No,No,No,0,196,2619
11,Male,.025416,.48799,Owner,Yes,No,No,0,170,2620
17,Male,.006021,0,Owner,No,No,Yes,0,218,2621
9,Female,.006928,0,Owner,No,No,No,0,143,2622
7,Male,.311654,1.77643,Owner,No,No,Yes,50,108,2623
7,Male,.334358,2.13989,Rent,No,No,No,0,108,2624
6,Male,.184546,0,Owner,No,No,Yes,3,92,2625
3,Male,.002766,0,Owner,No,No,No,0,37,2626
7,Male,.018757,.36763,Owner,No,No,Yes,64,108,2627
7,Male,.082224,2.34339,Owner,No,No,No,0,108,2628
13,Male,.001123,.126551,Owner,No,No,Yes,0,196,2629
2,Male,.001245,.115342,Owner,No,No,Yes,0,21,2630
